Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,94.9000015258789,95.29000091552734,93.38999938964844,94.87000274658203,91.15721130371094,1870500
2023-01-04,95.2699966430664,96.87000274658203,94.88999938964844,95.5199966430664,91.78177642822266,1963500
2023-01-05,94.83999633789062,95.44999694824219,93.4800033569336,93.77999877929688,90.10987091064453,2374200
2023-01-06,94.76000213623047,97.18000030517578,94.76000213623047,96.52999877929688,92.75225067138672,2287500
2023-01-09,96.41000366210938,98.31999969482422,96.2300033569336,97.94999694824219,94.11666870117188,2561400
2023-01-10,97.61000061035156,98.08000183105469,96.47000122070312,97.27999877929688,93.47289276123047,3975900
2023-01-11,97.25,97.79000091552734,97.02999877929688,97.62999725341797,93.8092041015625,5187300
2023-01-12,97.58000183105469,97.83999633789062,96.25,96.41000366210938,92.63694763183594,2505500
2023-01-13,95.6500015258789,95.8499984741211,94.66999816894531,94.83999633789062,91.1283950805664,3709700
2023-01-17,94.77999877929688,95.5,94.31999969482422,94.86000061035156,91.1476058959961,2575400
2023-01-18,95.12000274658203,95.20999908447266,92.36000061035156,92.44999694824219,88.83191680908203,3775900
2023-01-19,92.30000305175781,92.66000366210938,91.51000213623047,91.62999725341797,88.04400634765625,1778500
2023-01-20,91.23999786376953,92.83999633789062,90.08999633789062,92.16999816894531,88.56287384033203,3154200
2023-01-23,91.93000030517578,93.5,91.56999969482422,92.66000366210938,89.03370666503906,2157400
2023-01-24,92.3499984741211,92.93000030517578,91.29000091552734,92.69999694824219,89.07213592529297,2225300
2023-01-25,92.44000244140625,92.54000091552734,91.5999984741211,92.3499984741211,88.73583984375,2302700
2023-01-26,92.11000061035156,93.37000274658203,91.95999908447266,92.98999786376953,89.35079193115234,2262900
2023-01-27,92.69000244140625,93.4800033569336,92.25,93.06999969482422,89.42765808105469,1647700
2023-01-30,92.93000030517578,93.97000122070312,92.68000030517578,92.87000274658203,89.23548889160156,2866700
2023-01-31,93.08999633789062,94.12999725341797,91.91999816894531,93.95999908447266,90.28282165527344,3339000
