Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,92.75,92.8499984741211,89.0199966430664,89.6500015258789,87.6216812133789,2286000
2023-01-04,89.41000366210938,89.41000366210938,86.05999755859375,86.38999938964844,84.4354248046875,5116400
2023-01-05,86.16999816894531,86.38999938964844,83.55000305175781,84.2300033569336,82.32430267333984,5358900
2023-01-06,84.88999938964844,86.38999938964844,84.44000244140625,85.94999694824219,84.00538635253906,4058600
2023-01-09,86.0,87.05000305175781,85.30999755859375,85.37000274658203,83.43851470947266,3935900
2023-01-10,85.68000030517578,86.4000015258789,85.16999816894531,86.2300033569336,84.279052734375,2615000
2023-01-11,86.76000213623047,86.83999633789062,86.0199966430664,86.68000030517578,84.71886444091797,2692500
2023-01-12,86.80000305175781,87.63999938964844,86.16000366210938,87.38999938964844,85.41280364990234,2813100
2023-01-13,87.0,88.70999908447266,87.0,88.4000015258789,86.39995574951172,2488300
2023-01-17,88.55999755859375,89.31999969482422,88.08000183105469,88.08999633789062,86.09696197509766,2744500
2023-01-18,88.0,88.30999755859375,84.88999938964844,85.0,83.0768814086914,3522600
2023-01-19,85.18000030517578,87.0,85.08999633789062,85.30999755859375,83.37986755371094,3148500
2023-01-20,85.38999938964844,85.62999725341797,83.95999908447266,84.75,82.83253479003906,10151400
2023-01-23,84.69999694824219,84.72000122070312,83.23999786376953,84.3499984741211,82.44158935546875,4333100
2023-01-24,84.6500015258789,85.91000366210938,83.0999984741211,85.7699966430664,83.82945251464844,2458200
2023-01-25,84.83000183105469,85.5999984741211,84.13999938964844,85.56999969482422,83.63397979736328,3000400
2023-01-26,86.08999633789062,86.26000213623047,82.80999755859375,84.9000015258789,82.97914123535156,4499600
2023-01-27,85.30000305175781,85.66999816894531,83.33999633789062,83.62999725341797,81.73787689208984,3527600
2023-01-30,83.12999725341797,83.33000183105469,81.93000030517578,82.25,80.38909912109375,4036400
2023-01-31,81.55999755859375,82.9800033569336,81.11000061035156,82.8499984741211,80.97551727294922,5008000
2023-02-01,82.73999786376953,83.83999633789062,82.52999877929688,83.37000274658203,81.4837646484375,5673900
2023-02-02,82.37000274658203,83.0,81.08999633789062,82.30999755859375,80.44773864746094,5729200
2023-02-03,83.0,83.69000244140625,82.06999969482422,82.27999877929688,80.41842651367188,2702800
2023-02-06,82.30000305175781,82.93000030517578,82.0,82.55999755859375,80.69208526611328,2881300
2023-02-07,82.3499984741211,82.75,81.70999908447266,82.66000366210938,80.78982543945312,3326400
2023-02-08,81.98999786376953,82.98999786376953,81.22000122070312,81.5999984741211,80.19036102294922,3082700
2023-02-09,81.73999786376953,86.13999938964844,80.30000305175781,80.5999984741211,79.20762634277344,3743100
