Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,61.70000076293945,63.25,59.65999984741211,60.63999938964844,60.63999938964844,2448500
2023-01-04,62.0,65.13999938964844,61.709999084472656,65.12000274658203,65.12000274658203,3238200
2023-01-05,63.79999923706055,64.0999984741211,62.810001373291016,63.34000015258789,63.34000015258789,2967300
2023-01-06,63.66999816894531,65.81999969482422,62.59000015258789,65.77999877929688,65.77999877929688,2428300
2023-01-09,66.22000122070312,68.06999969482422,66.01000213623047,67.06999969482422,67.06999969482422,2666600
2023-01-10,67.18000030517578,67.94999694824219,66.22000122070312,67.38999938964844,67.38999938964844,1974600
2023-01-11,66.0,68.66999816894531,66.0,67.43000030517578,67.43000030517578,3430500
2023-01-12,68.05999755859375,68.2699966430664,65.52999877929688,66.87999725341797,66.87999725341797,2957400
2023-01-13,65.37000274658203,66.66999816894531,64.86000061035156,65.0,65.0,2912900
2023-01-17,64.20999908447266,70.94999694824219,63.34000015258789,67.44000244140625,67.44000244140625,7422400
2023-01-18,67.45999908447266,68.77999877929688,63.349998474121094,63.40999984741211,63.40999984741211,2497400
2023-01-19,62.33000183105469,63.02000045776367,60.90999984741211,62.189998626708984,62.189998626708984,2559200
2023-01-20,62.619998931884766,66.0999984741211,62.02000045776367,66.08000183105469,66.08000183105469,2469000
2023-01-23,66.5199966430664,67.94999694824219,65.94000244140625,67.33000183105469,67.33000183105469,2038200
2023-01-24,66.87000274658203,68.04000091552734,66.48999786376953,66.72000122070312,66.72000122070312,1174600
2023-01-25,65.62999725341797,66.54000091552734,64.83999633789062,66.30999755859375,66.30999755859375,2605800
2023-01-26,67.26000213623047,67.55999755859375,65.02999877929688,66.26000213623047,66.26000213623047,1665600
2023-01-27,66.22000122070312,69.62000274658203,66.0999984741211,69.0999984741211,69.0999984741211,2275100
2023-01-30,68.69000244140625,71.58999633789062,67.87999725341797,69.04000091552734,69.04000091552734,3186100
2023-01-31,69.2300033569336,70.45999908447266,68.4000015258789,70.44999694824219,70.44999694824219,1960800
2023-02-01,70.19000244140625,76.3499984741211,70.19000244140625,75.83999633789062,75.83999633789062,3678300
2023-02-02,77.06999969482422,80.91999816894531,77.06999969482422,79.31999969482422,79.31999969482422,4546100
2023-02-03,77.69999694824219,79.98999786376953,77.47000122070312,78.19000244140625,78.19000244140625,1913100
2023-02-06,77.33999633789062,78.02999877929688,76.2300033569336,77.86000061035156,77.86000061035156,1164200
2023-02-07,77.0,77.11000061035156,75.05000305175781,76.16000366210938,76.16000366210938,1904600
2023-02-08,75.7300033569336,77.44999694824219,75.37000274658203,76.22000122070312,76.22000122070312,1323000
2023-02-09,77.16999816894531,77.5199966430664,73.72000122070312,74.4800033569336,74.4800033569336,1730400
2023-02-10,73.88999938964844,74.83999633789062,73.26000213623047,73.56999969482422,73.56999969482422,1510700
2023-02-13,73.41999816894531,75.25,73.0,75.0999984741211,75.0999984741211,1215700
2023-02-14,74.52999877929688,76.41999816894531,73.66999816894531,75.91000366210938,75.91000366210938,1306700
2023-02-15,74.44000244140625,75.69000244140625,72.58999633789062,75.55000305175781,75.55000305175781,1458600
2023-02-16,73.69999694824219,75.31999969482422,73.08000183105469,74.31999969482422,74.31999969482422,932200
2023-02-17,74.30999755859375,75.0999984741211,71.94000244140625,72.94999694824219,72.94999694824219,1791300
2023-02-21,72.0,72.04000091552734,67.5999984741211,68.58999633789062,68.58999633789062,2140300
2023-02-22,69.02999877929688,70.13999938964844,68.0999984741211,69.48999786376953,69.48999786376953,1603500
2023-02-23,70.0,70.0999984741211,67.55999755859375,69.11000061035156,69.11000061035156,1337900
2023-02-24,67.5,68.4800033569336,66.91000366210938,67.86000061035156,67.86000061035156,1466100
2023-02-27,69.01000213623047,69.23999786376953,66.93000030517578,67.12999725341797,67.12999725341797,1292100
2023-02-28,67.4000015258789,70.0,67.4000015258789,69.04000091552734,69.04000091552734,2109900
2023-03-01,68.36000061035156,69.3499984741211,67.80999755859375,68.76000213623047,68.76000213623047,1457500
2023-03-02,67.93000030517578,68.38999938964844,67.08000183105469,67.86000061035156,67.86000061035156,1628100
2023-03-03,68.43000030517578,70.43000030517578,68.18000030517578,70.3499984741211,70.3499984741211,1293000
2023-03-06,70.79000091552734,70.98999786376953,68.4800033569336,68.7699966430664,68.7699966430664,1118700
2023-03-07,68.75,70.1500015258789,68.47000122070312,68.80000305175781,68.80000305175781,1306300
2023-03-08,68.98999786376953,71.08999633789062,68.73999786376953,70.4800033569336,70.4800033569336,1396400
2023-03-09,70.22000122070312,71.12999725341797,66.2699966430664,66.37000274658203,66.37000274658203,1970900
2023-03-10,65.0199966430664,65.66000366210938,62.7599983215332,63.72999954223633,63.72999954223633,3444800
2023-03-13,61.70000076293945,62.75,59.31999969482422,61.209999084472656,61.209999084472656,4770700
2023-03-14,63.0099983215332,63.13999938964844,59.560001373291016,60.33000183105469,60.33000183105469,2732900
2023-03-15,58.939998626708984,59.459999084472656,57.66999816894531,59.130001068115234,59.130001068115234,3883900
2023-03-16,58.11000061035156,59.130001068115234,57.099998474121094,58.47999954223633,58.47999954223633,4364500
2023-03-17,58.18000030517578,58.33000183105469,55.95000076293945,56.2599983215332,56.2599983215332,4570000
2023-03-20,56.5,58.290000915527344,56.2599983215332,56.7599983215332,56.7599983215332,2988300
2023-03-21,58.0099983215332,60.599998474121094,58.0099983215332,59.119998931884766,59.119998931884766,2962900
2023-03-22,59.970001220703125,60.40999984741211,57.41999816894531,57.459999084472656,57.459999084472656,1664400
